DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA CAPITAL EQUITY FUND,MF,L,,INDONESIA,869050600,0.0,869050600,1.93,Rimo International Lestari,Reksa Dana Capital Equity,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT WAHANA BERSAMA NUSANTARA,CP,L,,INDONESIA,864221800,0.0,864221800,1.92,Rimo International Lestari,Wahana Bersama Nusantara,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA POOL ADVISTA KAPITAL OPTIMAL,MF,L,,INDONESIA,772010000,0.0,772010000,1.71,Rimo International Lestari,Reksa Dana Pool Advista Kapital Optimal,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT Yuanta Sekuritas Indonesia,SC,L,,INDONESIA,745914350,0.0,745914350,1.65,Rimo International Lestari,Yuanta Sekuritas Indonesia,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA PACIFIC EQUITY FUND,MF,L,,INDONESIA,619061200,0.0,619061200,1.37,Rimo International Lestari,Reksa Dana Pacific Equity,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,MF,L,,INDONESIA,610982000,0.0,610982000,1.36,Rimo International Lestari,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA EMCO GROWTH FUND,MF,L,,INDONESIA,613157800,0.0,613157800,1.36,Rimo International Lestari,Reksa Dana Emco Growth,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,YUDI DAUNAWATI,,,,,0,613861386.0,613861386,1.36,Rimo International Lestari,Yudi Daunawati,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,PT. Victoria Investama Tbk,CP,L,,INDONESIA,519355226,0.0,519355226,1.15,Rimo International Lestari,Victoria Investama,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,ARIEF EFFENDI,ID,L,INDONESIAN,INDONESIA,495851900,0.0,495851900,1.1,Rimo International Lestari,Arief Effendi,2026-04-02
2026-03-31,RIMO,RIMO INTERNATIONAL LESTARI Tbk,REKSA DANA SYARIAH EMCO SAHAM SYARIAH BAROKAH,MF,L,,INDONESIA,462347200,0.0,462347200,1.03,Rimo International Lestari,Reksa Dana Syariah Emco Saham Syariah Barokah,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT TANCORP GLOBAL SENTOSA,CP,L,,INDONESIA,508084000,12498585200.0,13006669200,80.3,Jaya Sukses Makmur Sentosa,Tancorp Global Sentosa,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,"TIARA DAMAI SAMUDRA, PT",CP,L,,INDONESIA,657860000,0.0,657860000,4.06,Jaya Sukses Makmur Sentosa,Tiara Damai Samudra,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT RODECO ANUGRAH BUANA,CP,L,,INDONESIA,484470600,0.0,484470600,2.99,Jaya Sukses Makmur Sentosa,Rodeco Anugrah Buana,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,"BERKAT NIRWANA SENTOSA, PT",CP,L,,INDONESIA,387094000,0.0,387094000,2.39,Jaya Sukses Makmur Sentosa,Berkat Nirwana Sentosa,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,382650000,0.0,382650000,2.36,Jaya Sukses Makmur Sentosa,Uob Kay Hian Private,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT NOVA INVESTAMA MANDIRI,CP,L,,INDONESIA,340595200,0.0,340595200,2.1,Jaya Sukses Makmur Sentosa,Nova Investama Mandiri,2026-04-02
2026-03-31,RISE,JAYA SUKSES MAKMUR SENTOSA Tbk,PT PRIMA SARANA ABADI,CP,L,,INDONESIA,215000000,0.0,215000000,1.33,Jaya Sukses Makmur Sentosa,Prima Sarana Abadi,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,REALCO OMEGA INVESTAMA PT,CP,L,,INDONESIA,2425000000,0.0,2425000000,77.6,Abadi Lestari Indonesia,Realco Omega Investama,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,PT SAMUEL SEKURITAS INDONESIA,SC,L,,INDONESIA,138473900,0.0,138473900,4.43,Abadi Lestari Indonesia,Samuel Sekuritas Indonesia,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,CAKRA WIJAYA KAPITAL PT,CP,L,,INDONESIA,84869600,0.0,84869600,2.72,Abadi Lestari Indonesia,Cakra Wijaya Kapital,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,PT SAMUEL TUMBUH BERSAMA,CP,L,,INDONESIA,77079800,0.0,77079800,2.47,Abadi Lestari Indonesia,Samuel Tumbuh Bersama,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,EDWIN PRANATA,ID,L,INDONESIAN,INDONESIA,72500000,0.0,72500000,2.32,Abadi Lestari Indonesia,Edwin Pranata,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,DHANA PRATAMA INVESTAMA PT,CP,L,,INDONESIA,62474600,0.0,62474600,2.0,Abadi Lestari Indonesia,Dhana Pratama Investama,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,EUNICE M SATYONO,ID,L,INDONESIAN,INDONESIA,51630000,0.0,51630000,1.65,Abadi Lestari Indonesia,Eunice M Satyono,2026-04-02
2026-03-31,RLCO,ABADI LESTARI INDONESIA Tbk,INDO ALAM RESOURCES PTE. LTD,OT,F,,SINGAPORE,40291200,0.0,40291200,1.29,Abadi Lestari Indonesia,Indo Alam Resources,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT RMK INVESTAMA,CP,L,,INDONESIA,2132693000,352307000.0,2485000000,56.8,Rmk Energy,Rmk Investama,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT ASA KAPITAL SEJAHTERA,CP,L,,INDONESIA,204647600,0.0,204647600,4.68,Rmk Energy,Asa Kapital Sejahtera,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT MITRA INVESTASI GEMILANG,CP,L,,INDONESIA,202097100,0.0,202097100,4.62,Rmk Energy,Mitra Investasi Gemilang,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT. ALPHA INVESTASI ASIA,CP,L,,INDONESIA,194336000,0.0,194336000,4.44,Rmk Energy,Alpha Investasi Asia,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,BINA BUANA KAPITAL PT,CP,L,,INDONESIA,189960000,0.0,189960000,4.34,Rmk Energy,Bina Buana Kapital,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT CIPTA INVESTA INDONESIA,CP,L,,INDONESIA,183141200,0.0,183141200,4.19,Rmk Energy,Cipta Investa Indonesia,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT GLOBAL MULTI INVESTASI,CP,L,,INDONESIA,147177200,0.0,147177200,3.36,Rmk Energy,Global Multi Investasi,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,PT ARTHA DANA INDONESIA,CP,L,,INDONESIA,135144100,0.0,135144100,3.09,Rmk Energy,Artha Dana Indonesia,2026-04-02
2026-03-31,RMKE,RMK ENERGY Tbk,TONY SAPUTRA,ID,L,INDONESIAN,INDONESIA,0,70000000.0,70000000,1.6,Rmk Energy,Tony Saputra,2026-04-02
2026-03-31,RMKO,ROYALTAMA MULIA KONTRAKTORINDO Tbk,PT RMK INVESTAMA,CP,L,,INDONESIA,156250000,0.0,156250000,12.5,Royaltama Mulia Kontraktorindo,Rmk Investama,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,LUCIANA,ID,L,INDONESIAN,INDONESIA,387500000,0.0,387500000,27.0,Rockfields Properti Indonesia,Luciana,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PO SUN KOK,ID,L,INDONESIAN,INDONESIA,387499998,0.0,387499998,27.0,Rockfields Properti Indonesia,Po Sun Kok,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT POLLUX HOTELS GROUP TBK,CP,L,,INDONESIA,373148100,0.0,373148100,26.0,Rockfields Properti Indonesia,Pollux Hotels Group,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT GOLDEN FLOWER GLOBAL RESOURCES,CP,L,,INDONESIA,62417000,0.0,62417000,4.35,Rockfields Properti Indonesia,Golden Flower Global Resources,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,BANK JULIUS BAER & CO. LTD,IB,F,,SINGAPORE,60277000,0.0,60277000,4.2,Rockfields Properti Indonesia,Julius Baer,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT GRAHA METTA ARYA,CP,L,,INDONESIA,55254000,0.0,55254000,3.85,Rockfields Properti Indonesia,Graha Metta Arya,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT KARIMUN JAWA PRATAMA,CP,L,,INDONESIA,53819000,0.0,53819000,3.75,Rockfields Properti Indonesia,Karimun Jawa Pratama,2026-04-02
2026-03-31,ROCK,ROCKFIELDS PROPERTI INDONESIA Tbk,PT SURYA MASINDO,CP,L,,INDONESIA,52384000,0.0,52384000,3.65,Rockfields Properti Indonesia,Surya Masindo,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,NIO YANTONY,ID,L,INDONESIAN,INDONESIA,3603968900,0.0,3603968900,26.52,Pikko Land Development,Nio Yantony,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,KWAN SIOE MOEI,ID,L,INDONESIAN,,3595930500,0.0,3595930500,26.46,Pikko Land Development,Kwan Sioe Moei,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,GINAWAN CHONDRO,ID,L,INDONESIAN,INDONESIA,1438993800,0.0,1438993800,10.59,Pikko Land Development,Ginawan Chondro,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,HSBC RBWM CAROLINE DEWI,ID,L,INDONESIAN,,884242500,0.0,884242500,6.51,Pikko Land Development,Hsbc Rbwm Caroline Dewi,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,SICILIA ALEXANDER S,ID,L,INDONESIAN,INDONESIA,875852600,0.0,875852600,6.44,Pikko Land Development,Sicilia Alexander S,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,WIRAWAN CHONDRO,ID,L,INDONESIAN,INDONESIA,753034900,0.0,753034900,5.54,Pikko Land Development,Wirawan Chondro,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,KINGSWOOD UNION CORPORATION,OT,F,,"VIRGIN ISLANDS, BRITISH",678901100,0.0,678901100,4.99,Pikko Land Development,Kingswood Union,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,"GAN, LEONITA",ID,L,INDONESIAN,,402429200,0.0,402429200,2.96,Pikko Land Development,Gan Leonita,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,LISNAWATI CHONDRO,ID,L,INDONESIAN,,223168900,0.0,223168900,1.64,Pikko Land Development,Lisnawati Chondro,2026-04-02
2026-03-31,RODA,PIKKO LAND DEVELOPMENT Tbk,Stephanus Abrian Natan,ID,L,INDONESIAN,INDONESIA,160973700,0.0,160973700,1.18,Pikko Land Development,Stephanus Abrian Natan,2026-04-02
2026-03-31,RONY,ARACORD NUSANTARA GROUP Tbk,HONOUR ACCORD LIMITED,CP,F,,HONG KONG,1000001600,0.0,1000001600,80.0,Aracord Nusantara Group,Honour Accord,2026-04-02
2026-03-31,RONY,ARACORD NUSANTARA GROUP Tbk,LUTING QIU,ID,F,CHINESE,CHINA,60625000,0.0,60625000,4.85,Aracord Nusantara Group,Luting Qiu,2026-04-02
2026-03-31,RONY,ARACORD NUSANTARA GROUP Tbk,WANTING HUANG,ID,F,CHINESE,CHINA,59057300,0.0,59057300,4.72,Aracord Nusantara Group,Wanting Huang,2026-04-02
2026-03-31,RONY,ARACORD NUSANTARA GROUP Tbk,GUANG CHEN,ID,F,CHINESE,CHINA,55625000,0.0,55625000,4.45,Aracord Nusantara Group,Guang Chen,2026-04-02
2026-03-31,RONY,ARACORD NUSANTARA GROUP Tbk,SHUAI HU,ID,F,CHINESE,CHINA,40625000,0.0,40625000,3.25,Aracord Nusantara Group,Shuai Hu,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,PT. INDORITEL MAKMUR INTERNASIONAL TBK,CP,L,,INDONESIA,1594467000,0.0,1594467000,25.77,Nippon Indosari Corpindo,Indoritel Makmur Internasional,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,DEMETER INDO INVESTMENT PTE LTD,CP,F,,SINGAPORE,1370798546,0.0,1370798546,22.16,Nippon Indosari Corpindo,Demeter Indo Investment,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,BONLIGHT INVESTMENTS LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",1285984899,0.0,1285984899,20.79,Nippon Indosari Corpindo,Bonlight Investments,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,"NIPPON INDOSARI CORPINDO TBK, PT.",CP,L,,INDONESIA,564213400,0.0,564213400,9.12,Nippon Indosari Corpindo,Nippon Indosari Corpindo,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,PASCO SHIKISHIMA CORPORATION,CP,F,,,0,525864777.0,525864777,8.5,Nippon Indosari Corpindo,Pasco Shikishima,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,LIEF HOLDINGS PTE LTD,CP,F,,SINGAPORE,375033700,0.0,375033700,6.06,Nippon Indosari Corpindo,Lief Holdings,2026-04-02
2026-03-31,ROTI,NIPPON INDOSARI CORPINDO Tbk,DBS BANK LTD S/A ALBIZIA ASEAN OPPORTUNITIES FUND,IB,F,,UNITED KINGDOM,122685011,0.0,122685011,1.98,Nippon Indosari Corpindo,DBS,2026-04-02
2026-03-31,RSCH,CHARLIE HOSPITAL SEMARANG Tbk,PT. WAHYU AGUNG,CP,L,,INDONESIA,0,2105000000.0,2105000000,79.43,Charlie Hospital Semarang,Wahyu Agung,2026-04-02
2026-03-31,RSCH,CHARLIE HOSPITAL SEMARANG Tbk,PT INVESTASI HARMONI SEJAHTERA,CP,L,,INDONESIA,127180400,0.0,127180400,4.8,Charlie Hospital Semarang,Investasi Harmoni Sejahtera,2026-04-02
2026-03-31,RSCH,CHARLIE HOSPITAL SEMARANG Tbk,PT KONSULTAMA SUKSES INDONESIA,CP,L,,INDONESIA,126401900,0.0,126401900,4.77,Charlie Hospital Semarang,Konsultama Sukses Indonesia,2026-04-02
2026-03-31,RSCH,CHARLIE HOSPITAL SEMARANG Tbk,THEO CHANDRA HUTOMO,ID,L,INDONESIAN,INDONESIA,31074900,0.0,31074900,1.17,Charlie Hospital Semarang,Theo Chandra Hutomo,2026-04-02
2026-03-31,RSCH,CHARLIE HOSPITAL SEMARANG Tbk,BENNY ANDREWIJAYA,ID,L,INDONESIAN,INDONESIA,27000000,0.0,27000000,1.02,Charlie Hospital Semarang,Benny Andrewijaya,2026-04-02
2026-03-31,RSGK,KEDOYA ADYARAYA Tbk,PT SARANA MEDITAMA METROPOLITAN TBK,CP,L,,INDONESIA,718757454,0.0,718757454,77.31,Kedoya Adyaraya,Sarana Meditama Metropolitan,2026-04-02
2026-03-31,RSGK,KEDOYA ADYARAYA Tbk,PT. BESTAMA MEDIKACENTER INVESTAMA,CP,L,,INDONESIA,122055540,0.0,122055540,13.13,Kedoya Adyaraya,Bestama Medikacenter Investama,2026-04-02
2026-03-31,RSGK,KEDOYA ADYARAYA Tbk,PT. INTIMANUNGGAL MULTI DEVELOPMENT,CP,L,,INDONESIA,21800000,0.0,21800000,2.34,Kedoya Adyaraya,Intimanunggal Multi Development,2026-04-02
2026-03-31,RSGK,KEDOYA ADYARAYA Tbk,HUNGKANG SUTEDJA,ID,L,INDONESIAN,INDONESIA,14187960,0.0,14187960,1.53,Kedoya Adyaraya,Hungkang Sutedja,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,HAIYANTO,ID,L,INDONESIAN,INDONESIA,184598700,0.0,184598700,23.97,Radiant Utama Interinsco,Haiyanto,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,PT RADIANT NUSA INVESTAMA,CP,L,,INDONESIA,110202500,64152000.0,174354500,22.64,Radiant Utama Interinsco,Radiant Nusa Investama,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,OCBC SECURITIES PRIVATE LIMITED,SC,F,,SINGAPORE,106448200,0.0,106448200,13.82,Radiant Utama Interinsco,OCBC,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,CIPTA DUTA ENERGI. PT,CP,L,,INDONESIA,38451950,0.0,38451950,4.99,Radiant Utama Interinsco,Cipta Duta Energi,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,KARYA MITRA ENERGI. PT,CP,L,,INDONESIA,37254600,0.0,37254600,4.84,Radiant Utama Interinsco,Karya Mitra Energi,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,"MULTIPRATAMA DAYA SOLUSI, PT",CP,L,,INDONESIA,33208600,0.0,33208600,4.31,Radiant Utama Interinsco,Multipratama Daya Solusi,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,PT. BUANA INTI SINERGI,CP,L,,INDONESIA,24074100,0.0,24074100,3.13,Radiant Utama Interinsco,Buana Inti Sinergi,2026-04-02
2026-03-31,RUIS,RADIANT UTAMA INTERINSCO Tbk,RACHMAD WIDIANTO DRS,ID,L,INDONESIAN,INDONESIA,9100000,0.0,9100000,1.18,Radiant Utama Interinsco,Rachmad Widianto,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,SONY RACHMADI PURNOMO,ID,L,INDONESIAN,INDONESIA,46200,285559425.0,285605625,29.04,Global Sukses Solusi,Sony Rachmadi Purnomo,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,TAN KIAN GEE,ID,L,INDONESIAN,INDONESIA,270243575,0.0,270243575,27.48,Global Sukses Solusi,Tan Kian Gee,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,PT METRA-NET,CP,L,,,0,85227275.0,85227275,8.67,Global Sukses Solusi,Metra-net,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,KB-MDI CENTAURI MASTER FUND PTE LTD,,,,,0,76530600.0,76530600,7.78,Global Sukses Solusi,Kb-mdi Centauri Master,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,TEMMY WONGSO,ID,L,INDONESIAN,INDONESIA,29290500,0.0,29290500,2.98,Global Sukses Solusi,Temmy Wongso,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,PT METRA DIGITAL INVESTAMA,CP,L,,,0,28197000.0,28197000,2.87,Global Sukses Solusi,Metra Digital Investama,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,MUHAMMAD AQFIAN MUNTAHA ADIANTHO,ID,L,INDONESIAN,INDONESIA,0,12500000.0,12500000,1.27,Global Sukses Solusi,Muhammad Aqfian Muntaha Adiantho,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,SUHARTONO,ID,L,INDONESIAN,INDONESIA,31300,12500000.0,12531300,1.27,Global Sukses Solusi,Suhartono,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,SUARDI,ID,L,INDONESIAN,INDONESIA,11000000,0.0,11000000,1.12,Global Sukses Solusi,Suardi,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,DWIE KRISTIANTO,ID,L,INDONESIAN,INDONESIA,10500000,0.0,10500000,1.07,Global Sukses Solusi,Dwie Kristianto,2026-04-02
2026-03-31,RUNS,GLOBAL SUKSES SOLUSI Tbk,EDWIN PRAMANA,ID,L,INDONESIAN,INDONESIA,10400000,0.0,10400000,1.06,Global Sukses Solusi,Edwin Pramana,2026-04-02
2026-03-31,SAFE,STEADY SAFE Tbk,"Infiniti Wahana, PT",CP,L,,INDONESIA,456949913,7646000.0,464595913,56.57,Steady Safe,Infiniti Wahana,2026-04-02
2026-03-31,SAFE,STEADY SAFE Tbk,BP2S SG/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,OT,F,,SINGAPORE,228542002,0.0,228542002,27.83,Steady Safe,Bp2s Sg/bnp Paribas Singapore Branch Wealth Management,2026-04-02
2026-03-31,SAFE,STEADY SAFE Tbk,PT ABDI RAHARJA,CP,L,,INDONESIA,61520900,0.0,61520900,7.49,Steady Safe,Abdi Raharja,2026-04-02
2026-03-31,SAFE,STEADY SAFE Tbk,Peter Wijaya,ID,L,INDONESIAN,INDONESIA,11550000,0.0,11550000,1.41,Steady Safe,Peter Wijaya,2026-04-02
2026-03-31,SAFE,STEADY SAFE Tbk,GOLD PEAK INVESTMENTS LTD,,,,,0,9104000.0,9104000,1.11,Steady Safe,Gold Peak Investments,2026-04-02
2026-03-31,SAGE,SAPTAUSAHA GEMILANGINDAH Tbk,PT. BENTENG TERANG SEJAHTERA,CP,L,,INDONESIA,349800,5623250000.0,5623599800,70.0,Saptausaha Gemilangindah,Benteng Terang Sejahtera,2026-04-02
2026-03-31,SAGE,SAPTAUSAHA GEMILANGINDAH Tbk,EDWARD HALIM,ID,L,INDONESIAN,INDONESIA,775000000,0.0,775000000,9.65,Saptausaha Gemilangindah,Edward Halim,2026-04-02
2026-03-31,SAGE,SAPTAUSAHA GEMILANGINDAH Tbk,REKSA DANA SUCORINVEST EQUITY PRIMA FUND,MF,L,,INDONESIA,243750000,0.0,243750000,3.03,Saptausaha Gemilangindah,Reksa Dana Sucorinvest Equity Prima,2026-04-02
2026-03-31,SAGE,SAPTAUSAHA GEMILANGINDAH Tbk,REKSA DANA SUCORINVEST MAXI FUND,MF,L,,INDONESIA,181026400,0.0,181026400,2.25,Saptausaha Gemilangindah,Reksa Dana Sucorinvest Maxi,2026-04-02
2026-03-31,SAGE,SAPTAUSAHA GEMILANGINDAH Tbk,ROBERT TANJANI,ID,L,INDONESIAN,INDONESIA,131445700,0.0,131445700,1.64,Saptausaha Gemilangindah,Robert Tanjani,2026-04-02
2026-03-31,SAME,SARANA MEDITAMA METROPOLITAN Tbk,PT ELANG MAHKOTA TEKNOLOGI TBK,CP,L,,INDONESIA,14557032045,0.0,14557032045,84.81,Sarana Meditama Metropolitan,Elang Mahkota Teknologi,2026-04-02
2026-03-31,SAME,SARANA MEDITAMA METROPOLITAN Tbk,PT PAKUWON JATI,CP,L,,INDONESIA,706456800,0.0,706456800,4.12,Sarana Meditama Metropolitan,Pakuwon Jati,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT. SARASWANTI UTAMA,CP,L,,INDONESIA,0,7612500000.0,7612500000,74.27,Saraswanti Anugerah Makmur,Saraswanti Utama,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,NOEGROHO HARIHARDONO,ID,L,INDONESIAN,INDONESIA,0,508950000.0,508950000,4.97,Saraswanti Anugerah Makmur,Noegroho Harihardono,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT SARANA SUBUR MAKMUR,CP,L,,INDONESIA,400631000,0.0,400631000,3.91,Saraswanti Anugerah Makmur,Sarana Subur Makmur,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT SURAPON BERKAH MAKMUR,CP,L,,INDONESIA,351072700,0.0,351072700,3.43,Saraswanti Anugerah Makmur,Surapon Berkah Makmur,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT. ANUGERAH BANDA SAGARA,CP,L,,INDONESIA,306500400,0.0,306500400,2.99,Saraswanti Anugerah Makmur,Anugerah Banda Sagara,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,PT BIOTEKNIKA PRIMA NUGRAHA,CP,L,,INDONESIA,304425000,0.0,304425000,2.97,Saraswanti Anugerah Makmur,Bioteknika Prima Nugraha,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,YAHYA TAUFIK,ID,L,INDONESIAN,INDONESIA,0,280140000.0,280140000,2.73,Saraswanti Anugerah Makmur,Yahya Taufik,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,AGNES MARTAULINA DWI SARASWANTI HALOHO,ID,L,INDONESIAN,INDONESIA,0,163560000.0,163560000,1.6,Saraswanti Anugerah Makmur,Agnes Martaulina Dwi Saraswanti Haloho,2026-04-02
2026-03-31,SAMF,SARASWANTI ANUGERAH MAKMUR Tbk,ANDREAS ADHI HARSANTO,ID,L,INDONESIAN,INDONESIA,0,134850000.0,134850000,1.32,Saraswanti Anugerah Makmur,Andreas Adhi Harsanto,2026-04-02
2026-03-31,SAPX,SATRIA ANTARAN PRIMA Tbk,PT SATRIA INVESTAMA PERDANA,CP,L,,INDONESIA,388000000,0.0,388000000,46.56,Satria Antaran Prima,Satria Investama Perdana,2026-04-02
2026-03-31,SAPX,SATRIA ANTARAN PRIMA Tbk,GDEX SEA SDN BHD,CP,F,,MALAYSIA,150000000,0.0,150000000,18.0,Satria Antaran Prima,Gdex Sea,2026-04-02
2026-03-31,SAPX,SATRIA ANTARAN PRIMA Tbk,GD EXPRESS CARRIER BHD,CP,F,,MALAYSIA,137500000,0.0,137500000,16.5,Satria Antaran Prima,Gd Express Carrier,2026-04-02
2026-03-31,SAPX,SATRIA ANTARAN PRIMA Tbk,GD VALUEGUARD SDN BHD,CP,F,,MALAYSIA,83333300,0.0,83333300,10.0,Satria Antaran Prima,Gd Valueguard,2026-04-02
2026-03-31,SAPX,SATRIA ANTARAN PRIMA Tbk,RHB INVESTMENT BANK BERHAD,IB,F,,MALAYSIA,28591600,0.0,28591600,3.43,Satria Antaran Prima,Rhb Investment Bank Berhad,2026-04-02
2026-03-31,SATU,KOTA SATU PROPERTI Tbk,KOTA SATU INDONESIA PT,,,,,0,456250000.0,456250000,33.18,Kota Satu Properti,Kota Satu Indonesia,2026-04-02
