DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-02-27,ADRO,ALAMTRI RESOURCES INDONESIA Tbk,ALAMTRI RESOURCES INDONESIA TBK PT,CP,D,,INDONESIA,589195200,0,589195200,2.0,Alamtri Resources Indonesia,Alamtri Resources Indonesia,2026-03-10
2026-02-27,ADRO,ALAMTRI RESOURCES INDONESIA Tbk,KOREA SOUTH-EAST POWER CO.LTD,CP,F,,"KOREA, REPUBLIC OF",480000000,0,480000000,1.63,Alamtri Resources Indonesia,Korea South-east Power,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,J SUWANTA SINARYA DR,ID,D,INDONESIAN,INDONESIA,555649980,0,555649980,55.23,Anugerah Spareparts Sejahtera,J Suwanta Sinarya,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,44095700,0,44095700,4.38,Anugerah Spareparts Sejahtera,Uob Kay Hian Private,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,OEY JOHAN SINATRA SUMAWI,ID,D,INDONESIAN,INDONESIA,25350010,0,25350010,2.52,Anugerah Spareparts Sejahtera,Oey Johan Sinatra Sumawi,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,JEIHAN SUMAWI PUTRA,ID,D,INDONESIAN,INDONESIA,25000010,0,25000010,2.48,Anugerah Spareparts Sejahtera,Jeihan Sumawi Putra,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,Euw Hendry Ernanto,ID,D,INDONESIAN,INDONESIA,23750300,0,23750300,2.36,Anugerah Spareparts Sejahtera,Euw Hendry Ernanto,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,PHILLIP SECURITIES PTE LTD,SC,F,,SINGAPORE,14704300,0,14704300,1.46,Anugerah Spareparts Sejahtera,Phillip Securities,2026-03-10
2026-02-27,AEGS,ANUGERAH SPAREPARTS SEJAHTERA Tbk,HASANUDIN,ID,D,INDONESIAN,INDONESIA,13976800,0,13976800,1.39,Anugerah Spareparts Sejahtera,Hasanudin,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,PT. INDO KREASI PRATAMA,CP,D,,INDONESIA,450000000,0,450000000,45.0,Asia Sejahtera Mina,Indo Kreasi Pratama,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,PT. SINAR TERANG ASIA RAYA,CP,D,,INDONESIA,299927300,0,299927300,29.99,Asia Sejahtera Mina,Sinar Terang Asia Raya,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,PT. BENGAWAN TIMUR LAJU,CP,D,,INDONESIA,43000000,0,43000000,4.3,Asia Sejahtera Mina,Bengawan Timur Laju,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,WILDA TETY ARYDESIA,ID,D,INDONESIAN,INDONESIA,41000000,0,41000000,4.1,Asia Sejahtera Mina,Wilda Tety Arydesia,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,L. HAUW LIONG (LIANTO G),ID,D,INDONESIAN,INDONESIA,40392900,0,40392900,4.04,Asia Sejahtera Mina,L Hauw Liong (lianto G),2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,HENRY TIRTASAPUTRA JUNIOR,ID,D,INDONESIAN,INDONESIA,40000000,0,40000000,4.0,Asia Sejahtera Mina,Henry Tirtasaputra Junior,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,ROBIN GOENADI,ID,D,INDONESIAN,INDONESIA,39777500,0,39777500,3.98,Asia Sejahtera Mina,Robin Goenadi,2026-03-10
2026-02-27,AGAR,ASIA SEJAHTERA MINA Tbk,INTAN POLANARIA SANTOSA,ID,D,INDONESIAN,INDONESIA,33254300,0,33254300,3.33,Asia Sejahtera Mina,Intan Polanaria Santosa,2026-03-10
2026-02-27,AGII,SAMATOR INDO GAS Tbk,PT SAMATOR,CP,D,,INDONESIA,709549020,371144000,1080693020,35.24,Samator Indo Gas,Samator,2026-03-10
2026-02-27,AGII,SAMATOR INDO GAS Tbk,MATRIX COMPANY LIMITED,CP,F,,JERSEY,986967780,0,986967780,32.18,Samator Indo Gas,Matrix Company,2026-03-10
2026-02-27,AGII,SAMATOR INDO GAS Tbk,PT. ANEKA MEGA ENERGI,CP,D,,INDONESIA,0,459999000,459999000,15.0,Samator Indo Gas,Aneka Mega Energi,2026-03-10
2026-02-27,AGII,SAMATOR INDO GAS Tbk,SARATOGA INVESTAMA SEDAYA TBK PT,CP,D,,INDONESIA,306666000,0,306666000,10.0,Samator Indo Gas,Saratoga Investama Sedaya,2026-03-10
2026-02-27,AGII,SAMATOR INDO GAS Tbk,ZICO TRUST (S) LTD,CP,F,,SINGAPORE,91633900,0,91633900,2.99,Samator Indo Gas,Zico (s),2026-03-10
2026-02-27,AGRO,BANK RAYA INDONESIA Tbk,"PT BANK RAKYAT INDONESIA (PERSERO), TBK",IB,D,,INDONESIA,21239760958,247401079,21487162037,86.85,Bank Raya Indonesia,Bank Rakyat Indonesia (persero),2026-03-10
2026-02-27,AGRO,BANK RAYA INDONESIA Tbk,DANA PENSUN PERKEBUNAN,PF,D,,INDONESIA,600703375,0,600703375,2.43,Bank Raya Indonesia,Dana Pensun Perkebunan,2026-03-10
2026-02-27,AGRS,BANK IBK INDONESIA Tbk,INDUSTRIAL BANK OF KOREA,OT,F,,"KOREA, REPUBLIC OF",4701453340,39090909045,43792362385,91.49,Bank Ibk Indonesia,Industrial Bank Of Korea,2026-03-10
2026-02-27,AGRS,BANK IBK INDONESIA Tbk,PT KOREA INVESTMENT AND SEKURITAS INDONESIA - REGISTRAR,SC,D,,INDONESIA,1414728100,0,1414728100,2.96,Bank Ibk Indonesia,Korea Investment And Sekuritas Indonesia - Registrar,2026-03-10
2026-02-27,AHAP,ASURANSI HARTA AMAN PRATAMA Tbk,PT ASURANSI CENTRAL ASIA,IS,D,,INDONESIA,3066343009,0,3066343009,62.58,Asuransi Harta Aman Pratama,Asuransi Central Asia,2026-03-10
2026-02-27,AHAP,ASURANSI HARTA AMAN PRATAMA Tbk,SENDRA GUNAWAN,ID,D,INDONESIAN,INDONESIA,566781066,0,566781066,11.57,Asuransi Harta Aman Pratama,Sendra Gunawan,2026-03-10
2026-02-27,AHAP,ASURANSI HARTA AMAN PRATAMA Tbk,TAN KAH HO,ID,F,SINGAPOREAN,SINGAPORE,119929263,0,119929263,2.45,Asuransi Harta Aman Pratama,Tan Kah Ho,2026-03-10
2026-02-27,AHAP,ASURANSI HARTA AMAN PRATAMA Tbk,BANGKOK INSURANCE PUBLIC COMPANY LIMITED,IS,F,,THAILAND,64086000,0,64086000,1.31,Asuransi Harta Aman Pratama,Bangkok Insurance Public Company,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,PT AIMS INDO INVESTAMA,CP,D,,INDONESIA,68556991,0,68556991,31.16,Artha Mahiya Investama,Aims Indo Investama,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,PT DELTA WIBAWA BERSAMA,CP,D,,INDONESIA,68493151,0,68493151,31.13,Artha Mahiya Investama,Delta Wibawa Bersama,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,IR EFENDI LEMAN,ID,D,INDONESIAN,INDONESIA,11155000,0,11155000,5.07,Artha Mahiya Investama,Efendi Leman,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,LIQIN LING,ID,D,CHINESE,CHINA,9681000,0,9681000,4.4,Artha Mahiya Investama,Liqin Ling,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,MELDY TANNOS,ID,D,INDONESIAN,INDONESIA,6271000,0,6271000,2.85,Artha Mahiya Investama,Meldy Tannos,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,LIANG ZHANG,ID,D,CHINESE,CHINA,3829000,0,3829000,1.74,Artha Mahiya Investama,Liang Zhang,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,ANTHONY SETIADI,ID,D,INDONESIAN,INDONESIA,2736300,0,2736300,1.24,Artha Mahiya Investama,Anthony Setiadi,2026-03-10
2026-02-27,AIMS,ARTHA MAHIYA INVESTAMA Tbk,ABEL IGNATIUS AUREY,ID,D,INDONESIAN,INDONESIA,2588800,0,2588800,1.18,Artha Mahiya Investama,Abel Ignatius Aurey,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,PT. PANGAN SEJAHTERA INVESTAMA,CP,D,,INDONESIA,5444727100,0,5444727100,58.47,Fks Food Sejahtera,Pangan Sejahtera Investama,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,PT ASTA ASKARA SENTOSA,CP,D,,INDONESIA,1441374472,0,1441374472,15.48,Fks Food Sejahtera,Asta Askara Sentosa,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,PRIMANEX LIMITED,CP,F,,BRITISH INDIAN OCEAN TERRITORY,173114557,0,173114557,1.86,Fks Food Sejahtera,Primanex,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,ASURANSI SIMAS JIWA,IS,D,,INDONESIA,169350483,0,169350483,1.82,Fks Food Sejahtera,Asuransi Simas Jiwa,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,UBS AG SINGAPORE BRANCH,IB,F,,SINGAPORE,158836700,0,158836700,1.71,Fks Food Sejahtera,UBS,2026-03-10
2026-02-27,AISA,FKS FOOD SEJAHTERA Tbk,TROPHY INVESTORS II Ltd,CP,F,,BRITISH INDIAN OCEAN TERRITORY,146693750,0,146693750,1.58,Fks Food Sejahtera,Trophy Investors Ii,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. RENALDIJAYA EKAINTI,CP,D,,INDONESIA,1036756100,0,1036756100,16.08,Anugerah Kagum Karya Utama,Renaldijaya Ekainti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT BINTANG BERSINAR CEMERLANG,CP,D,,INDONESIA,721187100,0,721187100,11.18,Anugerah Kagum Karya Utama,Bintang Bersinar Cemerlang,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT GEMA BUSANA RAYA,CP,D,,INDONESIA,394611900,0,394611900,6.12,Anugerah Kagum Karya Utama,Gema Busana Raya,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. KOREK API GUNA MANDIRI,CP,D,,INDONESIA,358795300,0,358795300,5.56,Anugerah Kagum Karya Utama,Korek Api Guna Mandiri,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT SUKSES SELALU SEMPURNA,CP,D,,INDONESIA,251735200,0,251735200,3.9,Anugerah Kagum Karya Utama,Sukses Selalu Sempurna,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,RENA LUCIANI HUSADA,ID,D,INDONESIAN,INDONESIA,250000100,0,250000100,3.88,Anugerah Kagum Karya Utama,Rena Luciani Husada,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. RELBI JAYA EKA INTI,CP,D,,INDONESIA,223590000,0,223590000,3.47,Anugerah Kagum Karya Utama,Relbi Jaya Eka Inti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,OIL AND GAS VENTURES LIMITED,CP,F,,SEYCHELLES,195289000,0,195289000,3.03,Anugerah Kagum Karya Utama,Oil And Gas Ventures,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT ANTARIKSA BINTANG CEMERLANG,CP,D,,INDONESIA,190502200,0,190502200,2.95,Anugerah Kagum Karya Utama,Antariksa Bintang Cemerlang,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT CIHAMPELAS SEJUTA BUSANA,CP,D,,INDONESIA,183698600,0,183698600,2.85,Anugerah Kagum Karya Utama,Cihampelas Sejuta Busana,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. KAGUM KARYA UTAMA,CP,D,,INDONESIA,147670900,0,147670900,2.29,Anugerah Kagum Karya Utama,Kagum Karya Utama,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. KAGUM MAKMUR UTAMA,CP,D,,INDONESIA,138442000,0,138442000,2.15,Anugerah Kagum Karya Utama,Kagum Makmur Utama,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. KAGUM JAYA EKA INTI,CP,D,,INDONESIA,136701600,0,136701600,2.12,Anugerah Kagum Karya Utama,Kagum Jaya Eka Inti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT JOKOWOW INDONESIA HEBAT,CP,D,,INDONESIA,134889200,0,134889200,2.09,Anugerah Kagum Karya Utama,Jokowow Indonesia Hebat,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT LOKASI EMAS INDONESIA PROPERTI,CP,D,,INDONESIA,126925800,0,126925800,1.97,Anugerah Kagum Karya Utama,Lokasi Emas Indonesia Properti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. RESTI JAYA EKA INTI,CP,D,,INDONESIA,126601700,0,126601700,1.96,Anugerah Kagum Karya Utama,Resti Jaya Eka Inti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT. RENA JAYA EKA INTI,CP,D,,INDONESIA,122608200,0,122608200,1.9,Anugerah Kagum Karya Utama,Rena Jaya Eka Inti,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT KAGUM UTAMA JAYA,CP,D,,INDONESIA,117865600,0,117865600,1.83,Anugerah Kagum Karya Utama,Kagum Utama Jaya,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT KAGUM KARYA MAKMUR,CP,D,,INDONESIA,117407100,0,117407100,1.82,Anugerah Kagum Karya Utama,Kagum Karya Makmur,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT MAJU KARYA SRIKANDI,CP,D,,INDONESIA,108858400,0,108858400,1.69,Anugerah Kagum Karya Utama,Maju Karya Srikandi,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT TALENTA USAHA PRIMA,CP,D,,INDONESIA,81643800,0,81643800,1.27,Anugerah Kagum Karya Utama,Talenta Usaha Prima,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT GEMPAR BUSANA JAYA,CP,D,,INDONESIA,81643800,0,81643800,1.27,Anugerah Kagum Karya Utama,Gempar Busana Jaya,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,KINGSWOOD UNION CORPORATION,OT,F,,"VIRGIN ISLANDS, BRITISH",72535000,0,72535000,1.12,Anugerah Kagum Karya Utama,Kingswood Union,2026-03-10
2026-02-27,AKKU,ANUGERAH KAGUM KARYA UTAMA Tbk,PT LENTERA BINTANG TERANG,CP,D,,INDONESIA,68036500,0,68036500,1.05,Anugerah Kagum Karya Utama,Lentera Bintang Terang,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,TIARA INTIMAHKOTA,,,,,0,141027982,141027982,23.03,Argha Karya Prima Industry,Tiara Intimahkota,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,PRISMATAMA NUGRAHA,CP,D,,,0,130019668,130019668,21.24,Argha Karya Prima Industry,Prismatama Nugraha,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,NAWA PANDUTA,CP,D,,,0,92133534,92133534,15.05,Argha Karya Prima Industry,Nawa Panduta,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,PT. TIARA INTIMAHKOTA,CP,D,,INDONESIA,80045006,0,80045006,13.07,Argha Karya Prima Industry,Tiara Intimahkota,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,PT PRISMATAMA NUGRAHA,CP,D,,INDONESIA,37009340,0,37009340,6.04,Argha Karya Prima Industry,Prismatama Nugraha,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,PT GITANIRWANA MANDRASAKTI,CP,D,,INDONESIA,28680660,0,28680660,4.68,Argha Karya Prima Industry,Gitanirwana Mandrasakti,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,HENRY LIEM,ID,D,INDONESIAN,,14851259,0,14851259,2.43,Argha Karya Prima Industry,Henry Liem,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,Amirsyah Risjad,ID,D,INDONESIAN,INDONESIA,10500062,0,10500062,1.72,Argha Karya Prima Industry,Amirsyah Risjad,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,DINA RISJAD,ID,D,INDONESIAN,INDONESIA,10433162,0,10433162,1.7,Argha Karya Prima Industry,Dina Risjad,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,DEDEY RISJAD,ID,D,INDONESIAN,INDONESIA,10433162,0,10433162,1.7,Argha Karya Prima Industry,Dedey Risjad,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,ZARANI RISJAD,ID,D,INDONESIAN,INDONESIA,10433162,0,10433162,1.7,Argha Karya Prima Industry,Zarani Risjad,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,RIZAL RISJAD,ID,D,INDONESIAN,INDONESIA,10433162,0,10433162,1.7,Argha Karya Prima Industry,Rizal Risjad,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,SELVIYA RISJAD DANANTO,ID,D,INDONESIAN,INDONESIA,10433162,0,10433162,1.7,Argha Karya Prima Industry,Selviya Risjad Dananto,2026-03-10
2026-02-27,AKPI,ARGHA KARYA PRIMA INDUSTRY Tbk,RADIAN RISJAD,ID,D,INDONESIAN,INDONESIA,10433161,0,10433161,1.7,Argha Karya Prima Industry,Radian Risjad,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,PT ARTHAKENCANA RAYATAMA,CP,D,,INDONESIA,3112617000,9675201600,12787818600,63.71,Akr Corporindo,Arthakencana Rayatama,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,F,,MALAYSIA,647500000,0,647500000,3.23,Akr Corporindo,EPF Malaysia,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,GOVERNMENT OF NORWAY,OT,F,,NORWAY,608248800,0,608248800,3.03,Akr Corporindo,Gov Norway,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,THE NT TST CO S/A CIM INVESTMENT FUND ICAV,MF,F,,IRELAND,413000000,0,413000000,2.06,Akr Corporindo,The Nt Tst Cim Investment Icav,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,AKR CORPORINDO TBK.,CP,D,,INDONESIA,273705000,0,273705000,1.36,Akr Corporindo,Akr Corporindo,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,ABERDEEN ASIA FOCUS PLC,MF,F,,UNITED KINGDOM,248938500,0,248938500,1.24,Akr Corporindo,Aberdeen Asia Focus Plc,2026-03-10
2026-02-27,AKRA,AKR CORPORINDO Tbk,HARYANTO ADIKOESOEMO,ID,D,INDONESIAN,INDONESIA,212604600,0,212604600,1.06,Akr Corporindo,Haryanto Adikoesoemo,2026-03-10
2026-02-27,AKSI,MINERAL SUMBERDAYA MANDIRI Tbk,PT BATULICIN ENAM SEMBILAN TRANSPORTASI,CP,D,,INDONESIA,3299750,662400000,665699750,92.46,Mineral Sumberdaya Mandiri,Batulicin Enam Sembilan Transportasi,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,PT.GOLDEN ARISTA INTERNATIONAL,CP,D,,INDONESIA,1810571784,0,1810571784,67.04,Alkindo Naratama,Golden Arista International,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,VERY BUDIAWAN,ID,D,INDONESIAN,INDONESIA,103650948,0,103650948,3.84,Alkindo Naratama,Very Budiawan,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,HILDA SUTANTO,ID,D,INDONESIAN,INDONESIA,92841438,0,92841438,3.44,Alkindo Naratama,Hilda Sutanto,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,DADANG KURNIAWAN WIKARA,ID,D,INDONESIAN,INDONESIA,90727000,0,90727000,3.36,Alkindo Naratama,Dadang Kurniawan Wikara,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,PT ARDANA INVESTAMA INDONESIA,CP,D,,INDONESIA,88526600,0,88526600,3.28,Alkindo Naratama,Ardana Investama Indonesia,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,LILI MULYADI SUTANTO,ID,D,INDONESIAN,INDONESIA,84307692,0,84307692,3.12,Alkindo Naratama,Lili Mulyadi Sutanto,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,PT PABRIK KERTAS NOREE INDONESIA,CP,D,,INDONESIA,57587200,0,57587200,2.13,Alkindo Naratama,Pabrik Kertas Noree Indonesia,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,IRENE SASTROAMIJOYO,ID,D,INDONESIAN,INDONESIA,55990400,0,55990400,2.07,Alkindo Naratama,Irene Sastroamijoyo,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,HERWANTO SUTANTO,ID,D,INDONESIAN,INDONESIA,49230770,0,49230770,1.82,Alkindo Naratama,Herwanto Sutanto,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,HERLAMBANG PUTRA SURJADI,ID,D,INDONESIAN,INDONESIA,46729220,0,46729220,1.73,Alkindo Naratama,Herlambang Putra Surjadi,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,WILLY SOESANTO,ID,D,INDONESIAN,,45652702,0,45652702,1.69,Alkindo Naratama,Willy Soesanto,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,SONNY KOESOEMAHARSONO,ID,D,INDONESIAN,INDONESIA,33779198,0,33779198,1.25,Alkindo Naratama,Sonny Koesoemaharsono,2026-03-10
2026-02-27,ALDO,ALKINDO NARATAMA Tbk,EDDY YUSUF,ID,D,INDONESIAN,INDONESIA,28576712,0,28576712,1.06,Alkindo Naratama,Eddy Yusuf,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,PT. GRAHA ADIKA NIAGA,CP,D,,INDONESIA,5202000000,0,5202000000,32.87,Ancara Logistics Indonesia,Graha Adika Niaga,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,SOLOMED CAPITAL PTE LTD,CP,F,,SINGAPORE,4998000000,0,4998000000,31.58,Ancara Logistics Indonesia,Solomed Capital,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,BORNEO LOGISTICS SERVICES PTE. LTD.,CP,F,,SINGAPORE,1744000000,0,1744000000,11.02,Ancara Logistics Indonesia,Borneo Logistics Services,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,ABUNDANTIA FUND SPC,MF,F,,CAYMAN ISLANDS,789281240,0,789281240,4.99,Ancara Logistics Indonesia,Abundantia,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,PINNACLEIQ INCORPORATED VCC SUB-FUND,MF,F,,MAURITIUS,765857300,0,765857300,4.84,Ancara Logistics Indonesia,Pinnacleiq Incorporated Sub-,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,EMINENCE GLOBAL FUND PCC,MF,F,,MAURITIUS,747227700,0,747227700,4.72,Ancara Logistics Indonesia,Eminence Global Pcc,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,NALINKANT AMRATLAL RATHOD,ID,D,INDIAN,INDIA,352621500,0,352621500,2.23,Ancara Logistics Indonesia,Nalinkant Amratlal Rathod,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,ANINDITHA ANESTYA BAKRIE,ID,D,INDONESIAN,INDONESIA,308612450,0,308612450,1.95,Ancara Logistics Indonesia,Aninditha Anestya Bakrie,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,PLENTITUDE FUND SPC,MF,F,,CAYMAN ISLANDS,244958300,0,244958300,1.55,Ancara Logistics Indonesia,Plentitude,2026-03-10
2026-02-27,ALII,ANCARA LOGISTICS INDONESIA Tbk,INFINITUDE GLOBAL FUND VCC,CP,F,,MAURITIUS,231742250,0,231742250,1.46,Ancara Logistics Indonesia,Infinitude Global,2026-03-10
2026-02-27,ALKA,ALAKASA INDUSTRINDO Tbk,GESIT PERKASA,CP,D,,,0,425393555,425393555,83.79,Alakasa Industrindo,Gesit Perkasa,2026-03-10
2026-02-27,ALKA,ALAKASA INDUSTRINDO Tbk,PT. SELARAS INVESTAMA GLOBALINDO,CP,D,,INDONESIA,14369250,0,14369250,2.83,Alakasa Industrindo,Selaras Investama Globalindo,2026-03-10
2026-02-27,ALKA,ALAKASA INDUSTRINDO Tbk,ANDREW PASCALIS ADJIPUTRO,ID,D,INDONESIAN,INDONESIA,12500000,0,12500000,2.46,Alakasa Industrindo,Andrew Pascalis Adjiputro,2026-03-10
2026-02-27,ALKA,ALAKASA INDUSTRINDO Tbk,AGNESRI MAHARLYN FIRANI PUTRI,ID,D,INDONESIAN,INDONESIA,12500000,0,12500000,2.46,Alakasa Industrindo,Agnesri Maharlyn Firani Putri,2026-03-10
2026-02-27,ALKA,ALAKASA INDUSTRINDO Tbk,SANTINILESTARI LOKAPRIMA,CP,D,,,0,8142750,8142750,1.6,Alakasa Industrindo,Santinilestari Lokaprima,2026-03-10
2026-02-27,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT HUSIN INVESTAMA,CP,D,,INDONESIA,3118800,2506865142,2509983942,65.78,Alumindo Light Metal Industry,Husin Investama,2026-03-10
2026-02-27,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT ALIM INVESTINDO,CP,D,,INDONESIA,0,600020374,600020374,15.72,Alumindo Light Metal Industry,Alim Investindo,2026-03-10
2026-02-27,ALMI,ALUMINDO LIGHT METAL INDUSTRY Tbk,PT GUNA INVESTINDO,CP,D,,INDONESIA,0,330080000,330080000,8.65,Alumindo Light Metal Industry,Guna Investindo,2026-03-10
